State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
OR,OR,2016,January,"Opioids (T40.0-T40.4,T40.6)",323,326,100,0.0225206204430932,
OR,OR,2016,February,"Opioids (T40.0-T40.4,T40.6)",330,333,100,0.0253857219417257,
OR,OR,2016,March,"Opioids (T40.0-T40.4,T40.6)",329,332,100,0.0280930441622654,
OR,OR,2016,April,"Opioids (T40.0-T40.4,T40.6)",332,336,100,0.0309153761839184,
OR,OR,2016,May,"Opioids (T40.0-T40.4,T40.6)",344,349,100,0.0451098142039527,
OR,OR,2016,June,"Opioids (T40.0-T40.4,T40.6)",333,338,100,0.0480239554789683,
OR,OR,2016,July,"Opioids (T40.0-T40.4,T40.6)",330,335,100,0.0535694146836585,
OR,OR,2016,August,"Opioids (T40.0-T40.4,T40.6)",317,322,100,0.0534097936695339,
OR,OR,2016,September,"Opioids (T40.0-T40.4,T40.6)",310,315,100,0.0590767153346274,
OR,OR,2016,October,"Opioids (T40.0-T40.4,T40.6)",303,308,100,0.0616453709930509,
OR,OR,2016,November,"Opioids (T40.0-T40.4,T40.6)",306,311,100,0.0644835707076371,
OR,OR,2016,December,"Opioids (T40.0-T40.4,T40.6)",306,312,100,0.0723871039590178,
OR,OR,2017,January,"Opioids (T40.0-T40.4,T40.6)",309,312,100,0.0738794943359054,Underreported due to incomplete data
OR,OR,2017,February,"Opioids (T40.0-T40.4,T40.6)",316,320,100,0.0708504782407281,Underreported due to incomplete data
OR,OR,2017,March,"Opioids (T40.0-T40.4,T40.6)",313,317,100,0.0736959903922264,Underreported due to incomplete data
OR,OR,2017,April,"Opioids (T40.0-T40.4,T40.6)",311,316,100,0.079006157031548,Underreported due to incomplete data
OR,OR,2017,May,"Opioids (T40.0-T40.4,T40.6)",310,314,100,0.0651713463313963,Underreported due to incomplete data
OR,OR,2017,June,"Opioids (T40.0-T40.4,T40.6)",314,319,100,0.0624101158657368,Underreported due to incomplete data
OR,OR,2017,July,"Opioids (T40.0-T40.4,T40.6)",315,321,100,0.0596480763495377,Underreported due to incomplete data
OR,OR,2017,August,"Opioids (T40.0-T40.4,T40.6)",323,331,100,0.0623188013114043,Underreported due to incomplete data
OR,OR,2017,September,"Opioids (T40.0-T40.4,T40.6)",325,332,100,0.0569924281488317,Underreported due to incomplete data
OR,OR,2017,October,"Opioids (T40.0-T40.4,T40.6)",337,343,100,0.0541345242928678,Underreported due to incomplete data
OR,OR,2017,November,"Opioids (T40.0-T40.4,T40.6)",339,345,100,0.0542549439817703,Underreported due to incomplete data
OR,OR,2017,December,"Opioids (T40.0-T40.4,T40.6)",344,347,100,0.0490449851502684,Underreported due to incomplete data
OR,OR,2018,January,"Opioids (T40.0-T40.4,T40.6)",350,352,100,0.0466789313270546,Underreported due to incomplete data
OR,OR,2018,February,"Opioids (T40.0-T40.4,T40.6)",335,338,100,0.0525486074619023,Underreported due to incomplete data
OR,OR,2018,March,"Opioids (T40.0-T40.4,T40.6)",343,346,100,0.0496141124586549,Underreported due to incomplete data
OR,OR,2018,April,"Opioids (T40.0-T40.4,T40.6)",351,355,100,0.0577637188832348,Underreported due to incomplete data
OR,OR,2015,January,Percent with drugs specified,92.6923076923077,,100,0.0232477042892014,
OR,OR,2015,February,Percent with drugs specified,92.8709055876686,,100,0.0230906886797899,
OR,OR,2015,March,Percent with drugs specified,92.621359223301,,100,0.0230063555057085,
OR,OR,2015,April,Percent with drugs specified,92.4564796905222,,100,0.0200469671802509,
OR,OR,2015,May,Percent with drugs specified,92.814371257485,,100,0.0199101200295808,
OR,OR,2015,June,Percent with drugs specified,93.6758893280632,,100,0.0226269940038466,
OR,OR,2015,July,Percent with drugs specified,93.6254980079681,,100,0.0225542712151114,
OR,OR,2015,August,Percent with drugs specified,93.3980582524272,,100,0.0225441018993406,
OR,OR,2015,September,Percent with drugs specified,94.0726577437859,,100,0.0196822718965275,
OR,OR,2015,October,Percent with drugs specified,94.3137254901961,,100,0.0169090294217112,
OR,OR,2015,November,Percent with drugs specified,95.0396825396825,,100,0.0140335120267198,
OR,OR,2015,December,Percent with drugs specified,95.5734406438632,,100,0.0223888951080264,
OR,OR,2016,January,Percent with drugs specified,95.5193482688391,,100,0.0225206204430932,
OR,OR,2016,February,Percent with drugs specified,95.959595959596,,100,0.0253857219417257,
OR,OR,2016,March,Percent with drugs specified,96.2226640159046,,100,0.0280930441622654,
OR,OR,2016,April,Percent with drugs specified,96.6666666666667,,100,0.0309153761839184,
OR,OR,2016,May,Percent with drugs specified,96.3809523809524,,100,0.0451098142039527,
OR,OR,2016,June,Percent with drugs specified,95.7773512476008,,100,0.0480239554789683,
OR,OR,2016,July,Percent with drugs specified,96.0861056751468,,100,0.0535694146836585,
OR,OR,2016,August,Percent with drugs specified,96.1616161616162,,100,0.0534097936695339,
OR,OR,2016,September,Percent with drugs specified,95.4918032786885,,100,0.0590767153346274,
OR,OR,2016,October,Percent with drugs specified,95.2380952380952,,100,0.0616453709930509,
OR,OR,2016,November,Percent with drugs specified,95.4545454545455,,100,0.0644835707076371,
OR,OR,2016,December,Percent with drugs specified,95.1612903225807,,100,0.0723871039590178,
OR,OR,2017,January,Percent with drugs specified,95.4365079365079,,100,0.0738794943359054,Underreported due to incomplete data
OR,OR,2017,February,Percent with drugs specified,95.3125,,100,0.0708504782407281,Underreported due to incomplete data
OR,OR,2017,March,Percent with drugs specified,94.8412698412698,,100,0.0736959903922264,Underreported due to incomplete data
OR,OR,2017,April,Percent with drugs specified,94.4773175542406,,100,0.079006157031548,Underreported due to incomplete data
OR,OR,2017,May,Percent with drugs specified,95.0099800399202,,100,0.0651713463313963,Underreported due to incomplete data
OR,OR,2017,June,Percent with drugs specified,95.1417004048583,,100,0.0624101158657368,Underreported due to incomplete data
OR,OR,2017,July,Percent with drugs specified,95.0396825396825,,100,0.0596480763495377,Underreported due to incomplete data
OR,OR,2017,August,Percent with drugs specified,95.7446808510638,,100,0.0623188013114043,Underreported due to incomplete data
OR,OR,2017,September,Percent with drugs specified,96.2192816635161,,100,0.0569924281488317,Underreported due to incomplete data
OR,OR,2017,October,Percent with drugs specified,96.1538461538462,,100,0.0541345242928678,Underreported due to incomplete data
OR,OR,2017,November,Percent with drugs specified,96.3436928702011,,100,0.0542549439817703,Underreported due to incomplete data
OR,OR,2017,December,Percent with drugs specified,96.6292134831461,,100,0.0490449851502684,Underreported due to incomplete data
OR,OR,2018,January,Percent with drugs specified,96.5009208103131,,100,0.0466789313270546,Underreported due to incomplete data
OR,OR,2018,February,Percent with drugs specified,96.6228893058161,,100,0.0525486074619023,Underreported due to incomplete data
OR,OR,2018,March,Percent with drugs specified,96.8692449355433,,100,0.0496141124586549,Underreported due to incomplete data
OR,OR,2018,April,Percent with drugs specified,96.9034608378871,,100,0.0577637188832348,Underreported due to incomplete data
OR,OR,2015,January,Psychostimulants with abuse potential (T43.6),107,109,100,0.0232477042892014,
OR,OR,2015,February,Psychostimulants with abuse potential (T43.6),102,104,100,0.0230906886797899,
OR,OR,2015,March,Psychostimulants with abuse potential (T43.6),100,102,100,0.0230063555057085,
OR,OR,2015,April,Psychostimulants with abuse potential (T43.6),99,101,100,0.0200469671802509,
OR,OR,2015,May,Psychostimulants with abuse potential (T43.6),106,108,100,0.0199101200295808,
OR,OR,2015,June,Psychostimulants with abuse potential (T43.6),112,114,100,0.0226269940038466,
OR,OR,2015,July,Psychostimulants with abuse potential (T43.6),114,116,100,0.0225542712151114,
OR,OR,2015,August,Psychostimulants with abuse potential (T43.6),116,118,100,0.0225441018993406,
OR,OR,2015,September,Psychostimulants with abuse potential (T43.6),118,120,100,0.0196822718965275,
OR,OR,2015,October,Psychostimulants with abuse potential (T43.6),118,120,100,0.0169090294217112,
OR,OR,2015,November,Psychostimulants with abuse potential (T43.6),116,118,100,0.0140335120267198,
OR,OR,2015,December,Psychostimulants with abuse potential (T43.6),124,126,100,0.0223888951080264,
OR,OR,2016,January,Psychostimulants with abuse potential (T43.6),129,131,100,0.0225206204430932,
OR,OR,2016,February,Psychostimulants with abuse potential (T43.6),135,137,100,0.0253857219417257,
OR,OR,2016,March,Psychostimulants with abuse potential (T43.6),143,146,100,0.0280930441622654,
OR,OR,2016,April,Psychostimulants with abuse potential (T43.6),143,146,100,0.0309153761839184,
OR,OR,2016,May,Psychostimulants with abuse potential (T43.6),141,144,100,0.0451098142039527,
OR,OR,2016,June,Psychostimulants with abuse potential (T43.6),145,148,100,0.0480239554789683,
OR,OR,2016,July,Psychostimulants with abuse potential (T43.6),142,145,100,0.0535694146836585,
OR,OR,2016,August,Psychostimulants with abuse potential (T43.6),140,143,100,0.0534097936695339,
OR,OR,2016,September,Psychostimulants with abuse potential (T43.6),138,141,100,0.0590767153346274,
OR,OR,2016,October,Psychostimulants with abuse potential (T43.6),138,141,100,0.0616453709930509,
OR,OR,2016,November,Psychostimulants with abuse potential (T43.6),141,145,100,0.0644835707076371,
OR,OR,2016,December,Psychostimulants with abuse potential (T43.6),149,153,100,0.0723871039590178,
OR,OR,2017,January,Psychostimulants with abuse potential (T43.6),150,153,100,0.0738794943359054,Underreported due to incomplete data
OR,OR,2017,February,Psychostimulants with abuse potential (T43.6),155,158,100,0.0708504782407281,Underreported due to incomplete data
OR,OR,2017,March,Psychostimulants with abuse potential (T43.6),153,156,100,0.0736959903922264,Underreported due to incomplete data
OR,OR,2017,April,Psychostimulants with abuse potential (T43.6),156,159,100,0.079006157031548,Underreported due to incomplete data
OR,OR,2017,May,Psychostimulants with abuse potential (T43.6),161,164,100,0.0651713463313963,Underreported due to incomplete data
OR,OR,2017,June,Psychostimulants with abuse potential (T43.6),149,152,100,0.0624101158657368,Underreported due to incomplete data
OR,OR,2017,July,Psychostimulants with abuse potential (T43.6),152,157,100,0.0596480763495377,Underreported due to incomplete data
OR,OR,2017,August,Psychostimulants with abuse potential (T43.6),164,170,100,0.0623188013114043,Underreported due to incomplete data
OR,OR,2017,September,Psychostimulants with abuse potential (T43.6),174,180,100,0.0569924281488317,Underreported due to incomplete data
OR,OR,2017,October,Psychostimulants with abuse potential (T43.6),182,187,100,0.0541345242928678,Underreported due to incomplete data
OR,OR,2017,November,Psychostimulants with abuse potential (T43.6),186,190,100,0.0542549439817703,Underreported due to incomplete data
OR,OR,2017,December,Psychostimulants with abuse potential (T43.6),175,177,100,0.0490449851502684,Underreported due to incomplete data
OR,OR,2018,January,Psychostimulants with abuse potential (T43.6),185,188,100,0.0466789313270546,Underreported due to incomplete data
OR,OR,2018,February,Psychostimulants with abuse potential (T43.6),182,185,100,0.0525486074619023,Underreported due to incomplete data
OR,OR,2018,March,Psychostimulants with abuse potential (T43.6),183,186,100,0.0496141124586549,Underreported due to incomplete data
OR,OR,2018,April,Psychostimulants with abuse potential (T43.6),195,198,100,0.0577637188832348,Underreported due to incomplete data
OR,OR,2015,January,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.0232477042892014,
OR,OR,2015,February,"Synthetic opioids, excl. methadone (T40.4)",29,30,100,0.0230906886797899,
OR,OR,2015,March,"Synthetic opioids, excl. methadone (T40.4)",29,30,100,0.0230063555057085,
OR,OR,2015,April,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.0200469671802509,
OR,OR,2015,May,"Synthetic opioids, excl. methadone (T40.4)",31,32,100,0.0199101200295808,
OR,OR,2015,June,"Synthetic opioids, excl. methadone (T40.4)",34,35,100,0.0226269940038466,
OR,OR,2015,July,"Synthetic opioids, excl. methadone (T40.4)",35,36,100,0.0225542712151114,
OR,OR,2015,August,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.0225441018993406,
OR,OR,2015,September,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.0196822718965275,
OR,OR,2015,October,"Synthetic opioids, excl. methadone (T40.4)",38,39,100,0.0169090294217112,
OR,OR,2015,November,"Synthetic opioids, excl. methadone (T40.4)",33,34,100,0.0140335120267198,
OR,OR,2015,December,"Synthetic opioids, excl. methadone (T40.4)",33,34,100,0.0223888951080264,
OR,OR,2016,January,"Synthetic opioids, excl. methadone (T40.4)",32,33,100,0.0225206204430932,
OR,OR,2016,February,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.0253857219417257,
OR,OR,2016,March,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.0280930441622654,
OR,OR,2016,April,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.0309153761839184,
OR,OR,2016,May,"Synthetic opioids, excl. methadone (T40.4)",41,42,100,0.0451098142039527,
OR,OR,2016,June,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.0480239554789683,
OR,OR,2016,July,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.0535694146836585,
OR,OR,2016,August,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.0534097936695339,
OR,OR,2016,September,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.0590767153346274,
OR,OR,2016,October,"Synthetic opioids, excl. methadone (T40.4)",40,41,100,0.0616453709930509,
OR,OR,2016,November,"Synthetic opioids, excl. methadone (T40.4)",43,44,100,0.0644835707076371,
OR,OR,2016,December,"Synthetic opioids, excl. methadone (T40.4)",41,42,100,0.0723871039590178,
OR,OR,2017,January,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.0738794943359054,Underreported due to incomplete data
OR,OR,2017,February,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.0708504782407281,Underreported due to incomplete data
OR,OR,2017,March,"Synthetic opioids, excl. methadone (T40.4)",42,43,100,0.0736959903922264,Underreported due to incomplete data
OR,OR,2017,April,"Synthetic opioids, excl. methadone (T40.4)",49,51,100,0.079006157031548,Underreported due to incomplete data
OR,OR,2017,May,"Synthetic opioids, excl. methadone (T40.4)",56,58,100,0.0651713463313963,Underreported due to incomplete data
OR,OR,2017,June,"Synthetic opioids, excl. methadone (T40.4)",64,66,100,0.0624101158657368,Underreported due to incomplete data
OR,OR,2017,July,"Synthetic opioids, excl. methadone (T40.4)",74,77,100,0.0596480763495377,Underreported due to incomplete data
OR,OR,2017,August,"Synthetic opioids, excl. methadone (T40.4)",77,80,100,0.0623188013114043,Underreported due to incomplete data
OR,OR,2017,September,"Synthetic opioids, excl. methadone (T40.4)",79,82,100,0.0569924281488317,Underreported due to incomplete data
OR,OR,2017,October,"Synthetic opioids, excl. methadone (T40.4)",82,84,100,0.0541345242928678,Underreported due to incomplete data
OR,OR,2017,November,"Synthetic opioids, excl. methadone (T40.4)",84,86,100,0.0542549439817703,Underreported due to incomplete data
OR,OR,2017,December,"Synthetic opioids, excl. methadone (T40.4)",86,87,100,0.0490449851502684,Underreported due to incomplete data
OR,OR,2018,January,"Synthetic opioids, excl. methadone (T40.4)",91,92,100,0.0466789313270546,Underreported due to incomplete data
OR,OR,2018,February,"Synthetic opioids, excl. methadone (T40.4)",93,94,100,0.0525486074619023,Underreported due to incomplete data
OR,OR,2018,March,"Synthetic opioids, excl. methadone (T40.4)",99,101,100,0.0496141124586549,Underreported due to incomplete data
OR,OR,2018,April,"Synthetic opioids, excl. methadone (T40.4)",98,100,100,0.0577637188832348,Underreported due to incomplete data
PA,PA,2015,January,Number of Deaths,131628,,100,0.262862005044519,
PA,PA,2015,February,Number of Deaths,132673,,100,0.271343830319658,
PA,PA,2015,March,Number of Deaths,133628,,100,0.275391385039064,
PA,PA,2015,April,Number of Deaths,134004,,100,0.282827378287215,
PA,PA,2015,May,Number of Deaths,134018,,100,0.274589980450387,
PA,PA,2015,June,Number of Deaths,134081,,100,0.275206777992408,
PA,PA,2015,July,Number of Deaths,134020,,100,0.26861662438442,
PA,PA,2015,August,Number of Deaths,134230,,100,0.273411308947329,
PA,PA,2015,September,Number of Deaths,134427,,100,0.281937408407537,
PA,PA,2015,October,Number of Deaths,134598,,100,0.282322174177922,
PA,PA,2015,November,Number of Deaths,134286,,100,0.288935555456265,
PA,PA,2015,December,Number of Deaths,133734,,100,0.275173104820016,
PA,PA,2016,January,Number of Deaths,132350,,100,0.265961465810351,
PA,PA,2016,February,Number of Deaths,131948,,100,0.264498135629187,
PA,PA,2016,March,Number of Deaths,131584,,100,0.259150048638132,
PA,PA,2016,April,Number of Deaths,131585,,100,0.26598776456283,
PA,PA,2016,May,Number of Deaths,131231,,100,0.268229305575664,
PA,PA,2016,June,Number of Deaths,131297,,100,0.261239784610463,
